SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,risk_segment
0,0,0,22,1,1,0,0,0,0,0,1,0,83.05,1799.3,0,True,True,False,False,False,False,True,False,0.5774897658162977,Medium Risk
1,0,0,8,1,1,0,1,1,0,1,1,1,105.5,829.55,1,False,True,False,False,False,False,True,False,0.7908055066660353,High Risk
0,0,1,16,1,0,0,0,0,0,1,0,1,81.0,1312.15,1,False,True,False,False,False,False,True,False,0.59155229690011,Medium Risk
0,0,0,39,0,0,0,1,1,1,0,0,0,41.1,1597.05,0,False,False,False,False,False,False,False,False,0.08974848661591839,Low Risk
0,0,0,12,1,0,0,0,0,0,0,0,1,45.0,524.35,0,False,False,False,False,False,False,False,False,0.3133121603052782,Low Risk
0,1,0,54,1,0,1,1,0,0,1,1,1,74.55,4191.45,0,True,False,False,False,True,False,False,False,0.028145257996161573,Low Risk
0,0,0,18,0,0,1,1,0,1,0,0,1,40.2,711.95,0,False,False,False,True,False,False,False,True,0.11138094896752987,Low Risk
0,1,0,32,1,0,1,1,0,1,0,1,0,70.5,2201.75,0,True,False,False,True,False,False,False,True,0.043072434384962395,Low Risk
0,0,0,41,1,0,0,0,0,0,0,0,1,19.75,806.95,0,False,False,True,True,False,False,False,True,0.025915313390860874,Low Risk
0,1,1,67,1,1,0,0,0,0,0,0,0,24.65,1620.45,0,True,False,True,False,True,False,False,False,0.0030992551549321465,Low Risk
0,1,0,65,1,1,1,0,1,0,1,1,1,104.25,6812.95,0,True,True,False,False,False,False,True,False,0.3685595433988555,Medium Risk
0,0,0,25,1,1,1,1,1,1,1,0,1,78.35,1837.9,0,False,False,False,False,False,False,False,False,0.16393137377892433,Low Risk
0,1,1,1,1,0,0,0,0,0,0,0,1,69.8,69.8,1,False,True,False,False,False,False,True,False,0.6568786966473692,Medium Risk
0,1,0,67,1,1,0,1,1,1,1,1,1,109.7,7344.45,0,False,True,False,True,False,True,False,False,0.14482393488154272,Low Risk
1,0,0,7,1,1,0,0,0,0,0,0,0,73.75,545.15,1,True,True,False,False,False,False,False,True,0.5998162621861911,Medium Risk
1,0,0,43,0,0,1,1,0,0,0,0,1,33.45,1500.25,0,False,False,False,False,False,True,False,False,0.10904557458712487,Low Risk
0,0,0,24,1,0,1,0,0,0,1,1,1,94.6,2283.15,0,False,True,False,False,False,False,True,False,0.5528068311043087,Medium Risk
1,0,0,9,1,1,1,0,0,0,0,0,0,54.55,494.05,1,True,False,False,False,False,False,True,False,0.3539313912695411,Medium Risk
0,1,1,69,1,0,0,0,0,0,0,0,0,20.2,1376.5,0,True,False,True,False,True,False,False,False,0.001995956197154514,Low Risk
0,0,1,37,1,0,0,0,0,0,0,0,0,20.3,755.4,0,False,False,True,True,False,False,False,False,0.016453245275878357,Low Risk
0,1,1,20,0,0,1,0,1,1,0,0,1,39.4,825.4,0,True,False,False,False,True,True,False,False,0.049204548746775566,Low Risk
0,0,0,7,1,0,0,0,0,0,0,0,0,69.15,488.65,0,True,True,False,False,False,False,False,False,0.4757573483651863,Medium Risk
1,0,0,37,1,1,0,0,0,0,0,0,1,76.25,2841.55,1,False,True,False,False,False,False,True,False,0.5188801717364568,Medium Risk
0,0,0,5,1,1,0,0,0,0,1,1,1,93.9,486.85,1,False,True,False,False,False,False,False,True,0.75890880126625,High Risk
0,0,0,41,0,0,0,0,1,0,1,1,1,51.35,2075.1,0,True,False,False,True,False,False,True,False,0.22225025552075922,Low Risk
0,0,0,54,1,0,1,1,0,0,1,1,1,100.05,5299.65,0,False,True,False,True,False,True,False,False,0.12910800102612963,Low Risk
1,0,0,3,1,0,0,0,0,0,0,0,1,70.4,204.7,1,False,True,False,False,False,False,True,False,0.7152444896997371,High Risk
1,0,0,69,1,0,0,0,0,0,0,0,0,20.3,1356.3,0,True,False,True,False,True,True,False,False,0.002670594581351658,Low Risk
0,0,0,53,1,0,0,1,1,1,0,1,1,94.45,5042.75,0,False,True,False,True,False,True,False,False,0.10681408992234975,Low Risk
0,1,1,18,0,0,0,1,1,0,1,0,0,46.4,812.4,0,True,False,False,True,False,True,False,False,0.14810807406799678,Low Risk
0,1,0,64,1,0,1,1,0,1,1,1,1,104.05,6605.55,0,True,True,False,False,True,True,False,False,0.04326038247105972,Low Risk
0,1,1,31,1,1,0,1,0,0,0,1,1,91.15,2995.45,1,False,True,False,False,False,False,True,False,0.5333713432908407,Medium Risk
0,0,0,20,0,0,0,0,0,0,0,0,0,24.9,505.95,0,False,False,False,False,False,True,False,False,0.25403593262608837,Low Risk
0,1,1,57,1,0,1,1,0,1,0,0,0,59.6,3509.4,0,True,False,False,True,False,False,False,True,0.010649248511297428,Low Risk
1,1,0,63,1,1,1,1,1,0,1,1,0,108.5,6991.9,0,True,True,False,False,True,True,False,False,0.07040099963746403,Low Risk
0,1,1,13,0,0,1,1,0,1,0,0,0,40.55,590.35,0,True,False,False,False,True,False,False,True,0.044946845047227256,Low Risk
1,1,0,48,1,0,0,1,0,0,0,1,1,58.95,2789.7,0,False,False,False,True,False,False,False,False,0.06939060219472441,Low Risk
0,0,0,2,1,0,0,0,0,0,0,0,1,70.95,137.95,1,False,True,False,False,False,False,True,False,0.693572495135854,High Risk
0,1,1,57,1,0,0,0,0,0,0,0,0,20.75,1123.15,0,True,False,True,False,True,False,False,True,0.003737125316538364,Low Risk
0,1,0,71,1,1,0,1,1,1,1,1,1,113.15,7953.25,0,True,True,False,True,False,False,False,False,0.14794519343186316,Low Risk
0,1,1,7,1,1,0,0,0,0,0,0,0,48.8,349.8,0,False,False,False,False,False,False,True,False,0.37968716290726673,Medium Risk
0,0,0,16,1,1,0,0,0,0,0,1,1,63.05,1067.05,0,False,False,False,False,False,False,False,False,0.41586424793863913,Medium Risk
0,1,0,34,1,1,0,0,1,0,1,1,0,100.85,3527.3,0,True,True,False,False,False,False,True,False,0.5807417710937571,Medium Risk
0,1,0,37,1,1,0,0,1,0,1,1,1,99.5,3762.0,1,False,True,False,False,False,False,True,False,0.6392805273971236,Medium Risk
0,0,0,16,1,1,0,1,0,0,0,0,1,80.55,1248.9,0,True,True,False,False,False,False,False,True,0.5446254131693531,Medium Risk
0,0,1,48,1,1,1,1,1,0,0,0,1,64.4,3035.35,0,True,False,False,True,False,False,False,False,0.03627086698452919,Low Risk
0,1,1,58,1,0,0,1,0,1,1,1,1,75.2,4300.8,0,True,False,False,True,False,True,False,False,0.03656491378510574,Low Risk
0,1,0,72,1,1,1,0,1,1,1,1,1,84.9,6065.3,0,False,False,False,False,True,False,False,False,0.01817730687189232,Low Risk
0,0,0,7,1,0,0,0,0,0,0,0,0,19.3,144.95,0,False,False,True,False,False,False,False,True,0.15363817351193865,Low Risk
0,0,0,38,1,0,1,1,1,0,0,0,1,83.9,3233.6,1,False,True,False,False,False,True,False,False,0.20499464246802063,Low Risk
1,1,0,48,1,1,1,1,1,1,1,1,0,117.45,5438.9,1,False,True,False,False,False,False,True,False,0.31901584528424204,Low Risk
0,0,0,10,1,0,1,1,1,0,1,1,1,104.4,1081.45,1,True,True,False,False,False,False,True,False,0.6150636543710521,Medium Risk
0,0,0,30,1,0,1,1,1,1,1,0,0,74.65,2308.6,0,False,False,False,True,False,True,False,False,0.04029653211888896,Low Risk
0,1,0,31,1,1,0,0,0,0,1,0,1,59.05,1882.8,0,True,False,False,False,False,True,False,False,0.279636128788876,Low Risk
1,0,0,46,1,1,0,0,1,1,0,1,1,69.1,3255.35,0,False,False,False,True,False,True,False,False,0.08420992002300068,Low Risk
0,1,0,50,1,0,0,0,0,0,0,0,0,20.55,1067.65,0,True,False,True,False,True,False,False,True,0.006573082857834675,Low Risk
0,1,0,28,1,0,0,0,0,1,0,0,0,76.55,2065.4,0,True,True,False,False,False,False,False,False,0.24358911096354188,Low Risk
0,0,0,66,0,0,1,1,1,1,1,1,1,62.5,4136.4,0,False,False,False,False,True,False,False,False,0.016613509592923865,Low Risk
1,0,0,8,0,0,0,0,1,0,0,0,1,29.4,221.9,1,True,False,False,False,False,False,True,False,0.5995800540521778,Medium Risk
0,1,1,41,1,0,0,0,1,0,1,1,1,94.9,3848.0,0,False,True,False,False,False,False,False,False,0.3801255507748672,Medium Risk
1,1,0,72,1,1,0,1,1,1,1,1,1,111.65,8022.85,0,True,True,False,False,True,False,False,False,0.09006640481075213,Low Risk
0,0,0,7,1,0,0,0,0,0,0,0,0,19.9,173.15,0,False,False,True,True,False,False,False,True,0.08363608332425633,Low Risk
0,1,1,38,1,0,0,0,0,0,0,0,0,20.45,781.25,0,False,False,True,False,False,False,False,True,0.03389397795888599,Low Risk
0,0,0,44,1,0,1,1,1,0,1,1,1,106.05,4510.8,0,True,True,False,True,False,False,True,False,0.23794262753846185,Low Risk
0,1,1,47,1,1,1,1,1,1,1,1,1,113.45,5317.8,0,True,True,False,True,False,False,False,False,0.14294082078976023,Low Risk
0,1,1,53,1,0,0,1,0,1,1,0,1,92.55,4779.45,0,True,True,False,False,False,False,True,False,0.23205535930871105,Low Risk
0,1,0,4,1,1,0,0,1,0,1,0,0,65.6,250.1,0,True,False,False,False,False,False,True,False,0.5197921435737428,Medium Risk
1,0,0,20,1,1,0,0,0,0,1,0,1,84.35,1745.2,0,True,True,False,False,False,False,True,False,0.7163396746059829,High Risk
0,0,0,2,1,0,0,0,0,0,0,0,0,44.65,74.9,1,True,False,False,False,False,False,False,True,0.3397156842735112,Medium Risk
1,1,0,57,1,1,0,1,1,0,1,0,1,71.1,4140.1,0,True,False,False,True,False,True,False,False,0.07560859322208656,Low Risk
1,1,0,44,1,0,1,1,0,1,0,0,1,85.15,3670.5,0,False,True,False,False,False,False,True,False,0.2145521423964762,Low Risk
0,0,0,24,1,0,0,0,1,0,0,0,1,49.7,1167.8,0,True,False,False,False,False,False,False,True,0.23166735404328298,Low Risk
0,1,1,15,0,0,1,0,0,0,0,0,1,30.2,469.65,0,True,False,False,False,False,False,False,False,0.2716789183551316,Low Risk
0,0,0,3,0,0,0,0,0,0,0,0,0,25.25,58.9,1,False,False,False,False,False,False,True,False,0.5292055988959514,Medium Risk
0,0,1,4,1,1,0,1,1,0,0,0,0,84.05,333.55,1,False,True,False,False,False,False,False,False,0.4636983791413101,Medium Risk
1,1,0,37,1,1,0,0,0,0,1,0,1,85.7,3171.15,1,True,True,False,False,False,False,True,False,0.6025351370873295,Medium Risk
0,0,0,1,1,0,0,1,0,0,0,0,1,74.7,74.7,1,False,True,False,False,False,False,True,False,0.6625286038030458,High Risk
0,0,0,24,1,0,1,0,0,1,0,0,0,56.35,1381.2,0,False,False,False,False,False,True,False,False,0.08425497872967083,Low Risk
0,0,0,5,1,1,0,1,0,0,1,0,1,90.8,455.5,1,False,True,False,False,False,False,True,False,0.7436488387374764,High Risk
0,0,0,33,1,1,0,1,1,0,1,1,0,107.55,3645.5,0,False,True,False,False,False,False,True,False,0.5489153621092622,Medium Risk
0,1,1,58,1,0,0,0,0,0,0,0,1,19.85,1158.85,0,False,False,True,False,True,False,False,True,0.005063921671921258,Low Risk
0,1,1,72,1,1,1,1,0,0,1,0,1,95.9,6954.15,0,False,True,False,False,True,False,False,False,0.039274923317132816,Low Risk
0,1,0,71,1,1,0,0,0,0,0,0,0,23.85,1672.1,0,False,False,True,False,True,False,False,True,0.0032925920320189895,Low Risk
1,0,0,28,1,1,0,1,1,0,1,1,1,106.15,3152.5,1,False,True,False,False,False,False,True,False,0.7007261001350743,High Risk
0,1,0,51,1,0,1,1,1,1,1,1,1,83.85,4307.1,0,True,False,False,False,True,True,False,False,0.021876135191772138,Low Risk
0,0,0,30,1,0,1,1,1,1,1,1,0,85.35,2530.4,1,False,False,False,True,False,False,False,False,0.05483277517052904,Low Risk
1,1,0,72,1,0,1,1,0,1,0,0,1,84.8,6141.65,0,True,True,False,False,True,True,False,False,0.019557507266506128,Low Risk
1,0,0,36,1,1,1,0,0,0,1,0,1,90.85,3186.7,1,True,True,False,False,False,False,True,False,0.5099276455727494,Medium Risk
0,0,1,14,1,0,1,1,1,1,0,1,0,76.1,1054.8,0,True,False,False,False,True,False,False,False,0.031058110619376626,Low Risk
0,1,1,72,1,1,1,1,0,1,1,0,0,74.55,5430.65,0,False,False,False,False,True,False,False,True,0.00645656815859027,Low Risk
0,1,1,22,0,0,0,1,0,0,1,0,0,39.2,849.9,0,False,False,False,False,False,False,True,False,0.30261069426826315,Low Risk
0,0,0,2,1,1,0,1,0,0,0,0,0,79.55,151.75,0,False,True,False,False,False,False,True,False,0.6330288611476476,Medium Risk
0,0,0,15,1,0,0,0,0,0,0,0,0,19.6,299.4,0,False,False,True,False,False,False,False,True,0.11084765324346352,Low Risk
0,1,1,51,1,0,0,0,0,0,0,0,0,19.55,1086.75,0,True,False,True,False,True,True,False,False,0.004501567164443419,Low Risk
0,1,0,70,0,0,1,0,1,1,0,0,1,39.15,2692.75,0,True,False,False,False,True,True,False,False,0.007481988391934706,Low Risk
0,1,1,71,1,0,0,0,0,0,0,0,0,20.1,1389.6,0,False,False,True,False,True,False,False,False,0.0017615150218276002,Low Risk
0,1,1,39,1,1,0,0,0,1,1,1,1,99.95,3767.4,0,False,True,False,False,False,True,False,False,0.37934132647094204,Medium Risk
0,1,1,61,1,1,1,1,0,0,0,0,0,59.8,3641.5,0,False,False,False,False,False,False,True,False,0.043960185359205595,Low Risk
0,0,0,52,1,0,1,0,0,0,0,0,1,49.75,2535.55,0,False,False,False,False,False,False,False,False,0.057960645318808623,Low Risk
0,0,0,1,0,0,0,0,0,0,1,0,1,35.75,35.75,1,False,False,False,False,False,False,True,False,0.6928752873242354,High Risk
0,1,0,64,1,1,1,0,1,1,1,1,1,108.5,6880.85,0,True,True,False,True,False,False,False,True,0.13671705734441872,Low Risk
0,1,0,62,1,0,0,1,1,1,0,0,1,60.15,3753.2,0,True,False,False,False,True,True,False,False,0.010712310303017124,Low Risk
0,1,0,30,1,0,0,0,0,0,0,0,0,19.05,637.55,0,True,False,True,False,True,False,False,True,0.01640765907718432,Low Risk
1,1,1,4,1,0,0,0,0,0,0,0,0,46.0,181.6,1,False,False,False,False,False,False,True,False,0.3769107924263521,Medium Risk
1,1,0,63,1,0,1,1,1,1,1,1,1,84.0,5329.55,0,True,False,False,True,False,False,False,False,0.03458043390487957,Low Risk
0,0,0,1,1,0,0,0,0,0,0,0,1,44.55,44.55,0,False,False,False,False,False,True,False,False,0.40723581569432094,Medium Risk
0,1,0,15,1,1,0,0,1,1,1,1,1,103.45,1539.8,0,True,True,False,False,False,False,True,False,0.6985294105814107,High Risk
0,1,1,27,1,0,1,1,0,0,0,0,1,80.65,2209.75,0,True,True,False,True,False,True,False,False,0.13513568356079275,Low Risk
0,0,1,4,0,0,1,1,1,0,1,1,1,57.2,223.75,0,False,False,False,False,False,False,False,True,0.44065003316164775,Medium Risk
0,1,0,72,1,1,1,1,1,0,1,1,1,110.75,7751.7,0,False,True,False,False,True,False,True,False,0.09759437348846614,Low Risk
1,1,0,45,1,1,0,0,0,0,0,0,0,24.7,1174.35,0,True,False,True,True,False,True,False,False,0.02275740844352147,Low Risk
1,0,0,45,1,1,1,1,0,1,1,0,1,97.05,4385.05,0,False,True,False,False,False,False,True,False,0.3275919942471266,Low Risk
0,0,0,36,1,0,1,1,1,1,1,0,1,76.35,2606.35,0,False,False,False,True,False,False,False,True,0.05144074289935168,Low Risk
0,1,1,17,1,0,1,0,1,0,1,0,1,89.4,1539.45,1,True,True,False,False,False,False,True,False,0.4919103339209733,Medium Risk
0,0,0,1,1,0,0,0,0,0,0,0,0,18.9,18.9,0,True,False,True,False,False,False,False,True,0.19722047683443042,Low Risk
1,0,0,16,1,1,0,0,0,0,0,0,1,74.45,1261.35,0,True,True,False,False,False,False,False,False,0.6049183428774393,Medium Risk
0,0,0,3,1,0,0,0,0,0,0,0,1,19.8,58.15,1,True,False,True,False,False,False,False,True,0.2469044988475539,Low Risk
0,1,1,4,1,1,0,0,0,0,0,0,1,50.9,225.6,1,True,False,False,False,False,False,True,False,0.5121557271663774,Medium Risk
0,1,0,71,1,0,1,1,1,1,1,1,1,84.4,5969.3,0,False,False,False,False,True,True,False,False,0.011415860980885298,Low Risk
0,1,1,10,1,1,0,0,0,0,0,0,1,24.4,253.9,0,True,False,True,False,False,False,False,True,0.2063301520224821,Low Risk
0,1,1,20,1,0,0,0,0,0,0,0,0,20.05,400.0,0,True,False,True,False,True,False,False,True,0.020918129799760564,Low Risk
0,0,0,4,1,0,0,0,0,0,1,0,1,81.0,340.85,1,True,True,False,False,False,False,True,False,0.7318732793851802,High Risk
0,0,0,26,1,1,0,0,1,0,1,1,1,98.35,2515.3,1,True,True,False,False,False,False,True,False,0.6984420647227894,High Risk
0,0,0,4,1,0,0,0,0,0,1,0,0,55.5,227.35,0,False,False,False,False,False,True,False,False,0.34490846207870185,Medium Risk
0,0,0,5,0,0,0,1,0,0,1,1,1,51.0,305.95,1,True,False,False,False,False,False,False,True,0.607642770260542,Medium Risk
0,1,0,4,1,1,0,1,0,0,1,0,1,91.65,365.4,1,False,True,False,False,False,False,True,False,0.7545523043798411,High Risk
1,1,0,29,1,1,0,0,0,0,0,1,1,84.3,2357.75,0,True,True,False,False,False,False,True,False,0.6533285626046792,Medium Risk
0,0,0,2,1,0,1,1,0,0,1,1,0,100.2,198.5,0,True,True,False,False,False,False,True,False,0.5824628757954396,Medium Risk
0,0,0,29,1,0,0,0,0,0,0,0,0,19.4,554.25,0,False,False,True,False,True,False,False,True,0.016196878670120814,Low Risk
0,0,1,1,1,0,0,0,0,0,1,1,1,90.85,90.85,1,True,True,False,False,False,False,True,False,0.7507700511751758,High Risk
0,0,0,1,1,0,0,0,0,0,0,0,0,69.4,69.4,1,True,True,False,False,False,False,False,True,0.5448924920352006,Medium Risk
1,0,0,8,1,0,0,0,1,0,1,1,1,94.45,742.95,1,False,True,False,False,False,True,False,False,0.6844305885120637,High Risk
0,0,0,13,1,0,0,0,0,0,0,0,1,20.4,251.65,0,True,False,True,False,False,False,True,False,0.2186576351597638,Low Risk
0,1,0,59,1,1,1,1,0,0,1,0,1,94.75,5597.65,0,False,True,False,False,False,False,True,False,0.2890611454947889,Low Risk
0,1,1,1,1,0,0,0,0,0,0,0,1,20.15,20.15,1,False,False,True,False,False,True,False,False,0.20623614345510288,Low Risk
1,0,0,50,1,1,0,0,0,0,1,1,1,95.7,4816.7,1,True,True,False,False,False,False,True,False,0.5828977855591211,Medium Risk
0,1,0,18,1,0,0,0,0,0,0,0,1,44.35,768.05,0,True,False,False,False,False,False,False,False,0.27013449362696823,Low Risk
0,1,1,17,1,0,1,1,0,0,1,1,0,74.55,1215.8,0,False,False,False,False,False,False,False,True,0.17775841229721154,Low Risk
0,1,0,47,1,0,0,1,1,0,1,1,0,73.6,3522.65,0,True,False,False,False,True,False,True,False,0.04878185487842483,Low Risk
0,0,0,26,1,1,0,0,0,0,0,0,1,74.95,1834.95,1,False,True,False,False,False,False,False,False,0.47010254244938937,Medium Risk
0,0,0,6,0,0,0,0,1,0,1,1,1,47.95,305.1,1,False,False,False,False,False,False,True,False,0.6884037118337977,High Risk
0,1,1,19,1,1,0,0,0,0,0,0,0,50.1,910.45,0,True,False,False,False,False,True,False,False,0.20332893542974323,Low Risk
0,0,0,3,1,1,0,0,0,1,1,0,1,63.6,155.65,1,False,False,False,False,False,False,True,False,0.525171859194493,Medium Risk
1,1,1,68,0,0,0,1,1,0,1,1,1,53.0,3656.25,0,False,False,False,False,True,False,True,False,0.0390081775157091,Low Risk
0,1,0,2,1,0,0,0,0,0,0,0,0,19.85,52.0,0,False,False,True,False,False,False,False,False,0.18117657992079259,Low Risk
0,0,0,7,0,0,0,0,0,0,0,0,1,24.35,150.85,0,True,False,False,True,False,True,False,False,0.31270114519489517,Low Risk
0,0,0,18,1,0,0,0,0,0,0,0,1,19.55,389.25,0,False,False,True,False,False,False,False,True,0.1372121101981317,Low Risk
0,1,0,71,1,1,0,0,0,0,0,0,0,25.05,1873.7,0,False,False,True,False,True,True,False,False,0.0031212980427045038,Low Risk
1,1,0,13,1,1,1,1,0,0,0,1,0,93.8,1261.0,0,True,True,False,False,False,True,False,False,0.4552472676590119,Medium Risk
0,0,0,3,0,0,0,1,0,1,0,0,1,36.85,108.7,1,True,False,False,False,False,False,False,True,0.42490234858250936,Medium Risk
0,1,0,72,1,1,0,1,1,0,1,1,1,103.75,7346.2,0,True,True,False,False,True,False,False,False,0.09339083659579318,Low Risk
0,1,1,66,0,0,0,1,1,0,1,1,1,56.75,3708.4,0,True,False,False,False,True,True,False,False,0.026484299879817163,Low Risk
0,1,1,24,1,0,0,0,0,0,0,0,1,20.8,469.65,0,True,False,True,True,False,True,False,False,0.043045571315988,Low Risk
0,0,0,1,1,0,0,0,0,0,0,0,1,44.1,44.1,1,False,False,False,False,False,False,True,False,0.510077483129649,Medium Risk
0,1,1,56,1,1,0,0,0,0,0,0,1,24.45,1385.85,0,False,False,True,False,True,False,False,True,0.007824967677741764,Low Risk
1,1,0,22,1,1,0,0,0,0,0,0,0,25.6,548.8,0,False,False,True,True,False,False,False,False,0.06336344921352811,Low Risk
0,0,0,14,0,0,0,0,1,0,1,1,1,50.75,712.75,1,True,False,False,False,False,False,True,False,0.6260842545076107,Medium Risk
1,1,0,61,1,1,0,1,1,0,1,1,1,104.4,6405.0,1,False,True,False,True,False,True,False,False,0.23382071693308965,Low Risk
1,1,0,40,0,0,0,1,0,0,1,0,1,39.3,1637.4,1,False,False,False,False,False,False,True,False,0.30181488348514185,Low Risk
0,0,0,42,1,0,1,1,1,0,0,0,0,59.65,2536.55,0,False,False,False,False,False,False,False,False,0.054482736302685894,Low Risk
0,1,1,72,1,1,1,0,1,1,1,1,1,83.3,6042.7,0,False,False,False,False,True,False,False,False,0.014442090979590299,Low Risk
0,0,0,12,1,1,0,0,0,1,0,0,1,79.55,958.25,0,False,True,False,False,False,True,False,False,0.49756813723947324,Medium Risk
0,1,0,71,1,1,0,0,0,0,0,0,0,24.45,1730.65,0,True,False,True,False,True,False,False,False,0.0032169978434340414,Low Risk
0,1,0,26,1,0,0,0,0,0,0,0,0,19.2,459.6,0,False,False,True,True,False,False,False,True,0.03589537083619771,Low Risk
0,0,1,7,0,0,1,0,0,0,0,0,0,29.8,201.95,0,False,False,False,False,False,False,False,True,0.2693665313950403,Low Risk
0,1,1,6,1,0,0,0,0,0,0,0,0,45.5,285.2,0,False,False,False,False,False,False,False,True,0.26162644138351376,Low Risk
0,0,0,58,1,0,1,1,1,0,1,1,1,106.45,6145.85,1,False,True,False,True,False,False,True,False,0.179215987626639,Low Risk
0,1,0,51,0,0,0,1,0,0,0,0,1,30.05,1529.45,0,True,False,False,False,False,True,False,False,0.10110135133205614,Low Risk
0,1,1,72,0,0,1,1,1,1,1,1,1,65.65,4664.5,0,True,False,False,False,True,False,False,False,0.011887259234261545,Low Risk
0,0,0,18,1,0,1,0,0,0,1,1,1,96.05,1740.7,1,False,True,False,False,False,False,True,False,0.5991117735768151,Medium Risk
0,0,0,7,1,1,0,0,0,0,0,0,1,75.1,552.95,1,False,True,False,False,False,False,False,False,0.6363998752750126,Medium Risk
0,0,0,47,1,1,1,1,0,1,0,1,0,74.05,3496.3,0,False,False,False,False,True,False,False,True,0.017924890180064726,Low Risk
1,0,0,2,1,0,0,0,0,0,0,0,1,44.7,93.7,1,True,False,False,False,False,False,True,False,0.5426527072702868,Medium Risk
1,0,0,62,1,1,0,1,1,1,1,1,1,110.75,7053.35,0,True,True,False,True,False,False,False,False,0.19904015159781968,Low Risk
0,1,1,16,1,0,0,0,0,0,0,0,0,19.7,301.55,0,False,False,True,False,True,False,False,True,0.024399757445483186,Low Risk
0,0,0,6,1,0,0,0,0,1,0,0,1,49.5,312.7,0,True,False,False,False,False,True,False,False,0.2876149508662288,Low Risk
0,0,0,19,1,0,0,0,1,1,0,0,1,55.0,1046.5,1,True,False,False,False,False,True,False,False,0.19216784981499488,Low Risk
0,1,1,69,0,0,1,0,1,0,0,1,1,43.95,2960.1,0,False,False,False,False,True,True,False,False,0.011731922918355231,Low Risk
0,1,1,11,1,1,0,0,0,0,0,0,1,74.35,834.2,1,True,True,False,False,False,False,True,False,0.6497284760772378,Medium Risk
0,1,0,64,1,1,0,1,1,1,1,1,1,111.15,6953.4,0,False,True,False,False,False,False,True,False,0.35679914637012816,Medium Risk
0,1,0,39,1,0,1,0,1,1,1,1,1,104.7,4134.85,1,False,True,False,True,False,True,False,False,0.16654352595606503,Low Risk
0,0,0,15,1,1,1,0,0,0,0,0,1,55.7,899.8,1,False,False,False,False,False,False,False,True,0.28719991759339986,Low Risk
0,0,0,25,1,0,0,0,0,0,0,0,0,20.6,541.5,0,True,False,True,False,False,False,False,True,0.07499087458854235,Low Risk
0,0,0,6,1,0,0,0,0,0,0,0,0,19.65,116.85,0,False,False,True,False,True,True,False,False,0.042016341130336574,Low Risk
0,1,0,66,1,1,1,1,1,1,1,1,0,115.8,7942.15,0,True,True,False,True,False,False,False,False,0.09151386605467658,Low Risk
0,0,0,61,1,1,0,1,1,1,1,1,0,88.65,5321.25,0,False,False,False,False,True,True,False,False,0.0222712429879693,Low Risk
1,1,0,43,1,1,1,1,0,0,1,0,1,94.5,4156.8,0,False,True,False,False,False,False,True,False,0.4322388479270005,Medium Risk
0,0,0,12,1,0,0,0,0,0,0,0,0,20.1,223.6,0,False,False,True,False,False,False,False,True,0.1254284647408631,Low Risk
1,0,0,23,0,0,0,0,0,0,0,1,1,34.65,768.45,0,True,False,False,False,False,False,False,False,0.41097767749388203,Medium Risk
1,1,0,71,0,0,0,1,1,0,1,1,1,52.3,3765.05,0,True,False,False,False,False,False,False,False,0.10816075759922363,Low Risk
0,0,0,34,1,1,0,0,0,1,1,0,0,65.0,2157.5,0,False,False,False,False,False,False,False,True,0.15346127898733727,Low Risk
0,0,0,5,1,0,0,0,0,0,0,0,0,19.85,108.05,1,False,False,True,False,False,True,False,False,0.15228120133690298,Low Risk
0,1,0,41,0,0,0,1,0,1,0,0,0,35.45,1391.65,0,False,False,False,True,False,False,False,True,0.04524067724664324,Low Risk
0,1,1,72,1,0,0,0,0,0,0,0,0,19.7,1379.8,0,False,False,True,False,True,True,False,False,0.0015942943327812167,Low Risk
1,0,0,14,1,1,0,0,0,0,1,1,1,95.6,1273.3,0,True,True,False,False,False,False,True,False,0.7949116779553898,High Risk
0,0,0,41,1,0,0,0,0,0,0,0,1,19.85,810.45,0,False,False,True,False,True,False,False,True,0.013563486241459467,Low Risk
0,1,1,23,1,1,1,0,0,0,0,0,0,81.85,1810.85,0,False,True,False,True,False,True,False,False,0.1564829039757402,Low Risk
0,1,1,71,1,0,1,1,1,1,1,1,0,109.3,7782.85,0,True,True,False,False,True,True,False,False,0.021719230251810853,Low Risk
0,0,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,1,False,True,False,False,False,False,True,False,0.7003327434216363,High Risk
0,1,0,72,1,1,0,0,0,0,0,0,0,25.4,1797.1,0,True,False,True,False,True,False,False,True,0.0033285682747469375,Low Risk
0,1,1,6,1,0,0,0,0,0,0,0,1,69.8,377.85,0,True,True,False,False,False,False,True,False,0.6196414358551434,Medium Risk
0,1,1,23,1,0,0,0,0,0,0,0,1,20.0,445.3,0,True,False,True,True,False,True,False,False,0.044786432028357144,Low Risk
1,1,0,10,1,1,0,0,0,0,0,1,0,85.55,851.75,1,True,True,False,False,False,False,True,False,0.7085610068121688,High Risk
